logz logzerr logvol nlive logl logwt insert_order
-1.009645863582268134e+03 1.797549900923683497e+00 -7.460000000000466258e+00 4.000000000000000000e+02 -9.971845827593938338e+02 -1.010637297046085564e+03 2.999999999999999889e-02
-1.009330290774584341e+03 1.114354838099833822e+00 -7.462500000000466649e+00 4.000000000000000000e+02 -9.957109939343189353e+02 -1.009166208221010720e+03 4.899999999999999911e-01
-1.008551740700200185e+03 6.519174174293433932e-01 -7.465000000000467040e+00 4.000000000000000000e+02 -9.953816498628633553e+02 -1.008839364149555081e+03 4.799999999999999822e-01
-1.007992099787659527e+03 9.060288103959328598e-01 -7.467500000000467431e+00 4.000000000000000000e+02 -9.934063662489807029e+02 -1.006866580535672483e+03 5.899999999999999689e-01
-1.006585557635363898e+03 1.372205378106493123e+00 -7.470000000000467821e+00 4.000000000000000000e+02 -9.910543854654106326e+02 -1.004517099752102467e+03 1.794999999999999929e+00
-1.004398090335397910e+03 2.209510996128762894e+00 -7.472500000000468212e+00 4.000000000000000000e+02 -9.900819597504724925e+02 -1.003547174037164268e+03 1.764999999999999902e+00
-1.003191583250468398e+03 1.992553388725499586e+00 -7.475000000000468603e+00 4.000000000000000000e+02 -9.893268439897689177e+02 -1.002794558276460748e+03 1.639999999999999902e+00
-1.002280348045963365e+03 1.416282473111695861e+00 -7.477500000000468994e+00 4.000000000000000000e+02 -9.891034592196838275e+02 -1.002573673506375599e+03 2.999999999999999889e-02
-1.001723146954186973e+03 8.265513821942676032e-01 -7.480000000000469385e+00 4.000000000000000000e+02 -9.890235934949289458e+02 -1.002496307781620771e+03 3.850000000000000089e-01
-1.001343648155296250e+03 5.322563640635741278e-01 -7.482500000000469775e+00 4.000000000000000000e+02 -9.882777104123749723e+02 -1.001752924699066739e+03 1.074999999999999956e+00
-1.000834345362994100e+03 5.883092557426822244e-01 -7.485000000000470166e+00 4.000000000000000000e+02 -9.855044922032093382e+02 -9.989822064899011593e+02 7.349999999999999867e-01
-9.988364614253038098e+02 1.227172933380785480e+00 -7.487500000000470557e+00 4.000000000000000000e+02 -9.827722597413727499e+02 -9.962524740280645119e+02 1.049999999999999961e-01
-9.961797139611336434e+02 1.842138537600777060e+00 -7.490000000000470948e+00 4.000000000000000000e+02 -9.821541446739834100e+02 -9.956368589606752266e+02 1.449999999999999956e+00
-9.951787464522901701e+02 1.287572712659747820e+00 -7.492500000000471339e+00 4.000000000000000000e+02 -9.816520565824434925e+02 -9.951372708691352500e+02 1.310000000000000053e+00
-9.944646464675636253e+02 1.167074686864533417e+00 -7.495000000000471729e+00 4.000000000000000000e+02 -9.810404813792230243e+02 -9.945281956659148364e+02 7.000000000000000666e-02
-9.938027691585252796e+02 6.382546552947131469e-01 -7.497500000000472120e+00 4.000000000000000000e+02 -9.805570274039129117e+02 -9.940472416906046647e+02 1.350000000000000089e+00
-9.932244059223880868e+02 7.951718416351197805e-01 -7.500000000000472511e+00 4.000000000000000000e+02 -9.803957960288610138e+02 -9.938885103155528213e+02 5.000000000000000278e-02
-9.928091658645429334e+02 7.710727722218166935e-01 -7.502500000000472902e+00 4.000000000000000000e+02 -9.797228233686631711e+02 -9.932180376553549195e+02 6.650000000000000355e-01
-9.922997015215169085e+02 9.138875290453254419e-01 -7.505000000000473293e+00 4.000000000000000000e+02 -9.769347509067247302e+02 -9.904324651934165331e+02 7.600000000000000089e-01
-9.902887543640988497e+02 1.636172514187840488e+00 -7.507500000000473683e+00 4.000000000000000000e+02 -9.768215925838774183e+02 -9.903218068705691621e+02 1.125000000000000000e+00
-9.896119968844666346e+02 1.325578202103947056e+00 -7.510000000000474074e+00 4.000000000000000000e+02 -9.766674375751255184e+02 -9.901701518618173168e+02 4.000000000000000083e-02
-9.891594803099364981e+02 1.011378759110052927e+00 -7.512500000000474465e+00 4.000000000000000000e+02 -9.766113664067415812e+02 -9.901165806934333204e+02 1.820000000000000062e+00
-9.888344990281067339e+02 1.104785054284636470e+00 -7.515000000000474856e+00 4.000000000000000000e+02 -9.766030535999985887e+02 -9.901107678866903825e+02 1.625000000000000000e+00
-9.885883605896459585e+02 1.134336766146051279e+00 -7.517500000000475247e+00 4.000000000000000000e+02 -9.752709611670348977e+02 -9.887811754537266324e+02 1.469999999999999973e+00
-9.879869808256696615e+02 6.530816626019725346e-01 -7.520000000000475637e+00 4.000000000000000000e+02 -9.743723218041446898e+02 -9.878850360908364792e+02 1.935000000000000053e+00
-9.872415627487295069e+02 6.220185385707628356e-01 -7.522500000000476028e+00 4.000000000000000000e+02 -9.739894569118752088e+02 -9.875046711985670527e+02 3.750000000000000000e-01
-9.866713413810718976e+02 7.931900273273366775e-01 -7.525000000000476419e+00 4.000000000000000000e+02 -9.710459398163166043e+02 -9.845636541030083890e+02 3.449999999999999734e-01
-9.844489703713525159e+02 1.562323267208445943e+00 -7.527500000000476810e+00 4.000000000000000000e+02 -9.690818465791822973e+02 -9.826020608658741367e+02 5.949999999999999734e-01
-9.824556049792473686e+02 9.376820994708476853e-01 -7.530000000000477201e+00 4.000000000000000000e+02 -9.671458619281202118e+02 -9.806685762148119920e+02 1.389999999999999902e+00
-9.805137483482927792e+02 1.392459272449952934e+00 -7.532500000000477591e+00 4.000000000000000000e+02 -9.665572109583912379e+02 -9.800824252450830727e+02 1.020000000000000018e+00
-9.795818627233234110e+02 1.309431989863199197e+00 -7.535000000000477982e+00 4.000000000000000000e+02 -9.657817705141078477e+02 -9.793094848007996234e+02 1.320000000000000062e+00
-9.787432813911956373e+02 1.071639327864904789e+00 -7.537500000000478373e+00 4.000000000000000000e+02 -9.630697201645969017e+02 -9.765999344512887319e+02 8.500000000000000611e-02
-9.764890536546331532e+02 1.093940595359881085e+00 -7.540000000000478764e+00 4.000000000000000000e+02 -9.605598016811522939e+02 -9.740925159678440650e+02 1.614999999999999991e+00
-9.740053913882666166e+02 1.450551129453915955e+00 -7.542500000000479154e+00 4.000000000000000000e+02 -9.568945835305322589e+02 -9.704297978172240846e+02 6.250000000000000000e-01
-9.704021838159865183e+02 2.701483368342408653e+00 -7.545000000000479545e+00 4.000000000000000000e+02 -9.567493603229999053e+02 -9.702870746096916719e+02 1.965000000000000080e+00
-9.696498266797063934e+02 2.817375788677010995e+00 -7.547500000000479936e+00 4.000000000000000000e+02 -9.566888518209971153e+02 -9.702290661076889364e+02 9.050000000000000266e-01
-9.692049329495602024e+02 1.466034249279668966e+00 -7.550000000000480327e+00 4.000000000000000000e+02 -9.563106833496196941e+02 -9.698533976363114562e+02 1.689999999999999947e+00
-9.687843507518406341e+02 8.282712523440977082e-01 -7.552500000000480718e+00 4.000000000000000000e+02 -9.550015124207075132e+02 -9.685467267073993298e+02 1.034999999999999920e+00
-9.679653499443237479e+02 1.196490749466616599e+00 -7.555000000000481108e+00 4.000000000000000000e+02 -9.516000630015103070e+02 -9.651477772882020645e+02 1.550000000000000044e+00
-9.650897434996313677e+02 1.460866869741581864e+00 -7.557500000000481499e+00 4.000000000000000000e+02 -9.502730488208840143e+02 -9.638232631075758263e+02 7.149999999999999689e-01
-9.635749807755519214e+02 2.359946750399821713e+00 -7.560000000000481890e+00 4.000000000000000000e+02 -9.497572098509580201e+02 -9.633099241376497730e+02 1.620000000000000107e+00
-9.627405489857386556e+02 2.177397432627337981e+00 -7.562500000000482281e+00 4.000000000000000000e+02 -9.489258072455029378e+02 -9.624810215321947453e+02 1.239999999999999991e+00
-9.619092422887289331e+02 1.284135092789125077e+00 -7.565000000000482672e+00 4.000000000000000000e+02 -9.477301559898290861e+02 -9.612878702765208345e+02 2.500000000000000000e-01
-9.608579032228790311e+02 1.538073122010876315e+00 -7.567500000000483062e+00 4.000000000000000000e+02 -9.470545190556850912e+02 -9.606147333423768941e+02 7.900000000000000355e-01
-9.600357977929223807e+02 1.688912324351064642e+00 -7.570000000000483453e+00 4.000000000000000000e+02 -9.424834958965471969e+02 -9.560462101832389408e+02 5.500000000000000444e-01
-9.560278720151948164e+02 3.384969993644516784e+00 -7.572500000000483844e+00 4.000000000000000000e+02 -9.401162363611294950e+02 -9.536814506478212934e+02 1.350000000000000089e-01
-9.535900471210420619e+02 4.164091903180038301e+00 -7.575000000000484235e+00 4.000000000000000000e+02 -9.370217940848897342e+02 -9.505895083715815872e+02 1.054999999999999938e+00
-9.505409465641162114e+02 3.306727334895636528e+00 -7.577500000000484626e+00 4.000000000000000000e+02 -9.365299336467949161e+02 -9.501001479334867099e+02 1.409999999999999920e+00
-9.496033062635070792e+02 3.342273090069165065e+00 -7.580000000000485016e+00 4.000000000000000000e+02 -9.364362436854411271e+02 -9.500089579721329756e+02 5.050000000000000044e-01
-9.490925552757698824e+02 3.408628530205343843e+00 -7.582500000000485407e+00 4.000000000000000000e+02 -9.355959698267784006e+02 -9.491711841134701899e+02 9.350000000000000533e-01
-9.484379499012926544e+02 3.554323094886192358e+00 -7.585000000000485798e+00 4.000000000000000000e+02 -9.339809373965313171e+02 -9.475586516832231609e+02 1.274999999999999911e+00
-9.472114697853028247e+02 1.099073295251977278e+00 -7.587500000000486189e+00 4.000000000000000000e+02 -9.318754580280282198e+02 -9.454556723147200046e+02 3.599999999999999867e-01
-9.452963043467956368e+02 1.029151549776775143e+00 -7.590000000000486580e+00 4.000000000000000000e+02 -9.308095469989589219e+02 -9.443922612856507612e+02 4.050000000000000266e-01
-9.440522743811197870e+02 1.288199239930247098e+00 -7.592500000000486970e+00 4.000000000000000000e+02 -9.306588890461404162e+02 -9.442441033328321964e+02 2.349999999999999867e-01
-9.434504489185226248e+02 1.283627134404050851e+00 -7.595000000000487361e+00 4.000000000000000000e+02 -9.306371097841425808e+02 -9.442248240708344156e+02 2.449999999999999956e-01
-9.430713334389886313e+02 8.960391304083505926e-01 -7.597500000000487752e+00 4.000000000000000000e+02 -9.303927172501686300e+02 -9.439829315368604057e+02 1.235000000000000098e+00
-9.427335182012681116e+02 1.064723308510133082e+00 -7.600000000000488143e+00 4.000000000000000000e+02 -9.303678274300882549e+02 -9.439605417167800852e+02 3.900000000000000133e-01
-9.424764263669982256e+02 1.202225079844645883e+00 -7.602500000000488534e+00 4.000000000000000000e+02 -9.300516956416537369e+02 -9.436469099283455080e+02 1.780000000000000027e+00
-9.422062336739558077e+02 1.256460755610687485e+00 -7.605000000000488924e+00 4.000000000000000000e+02 -9.294958080796104696e+02 -9.430935223663022953e+02 3.500000000000000333e-02
-9.418613889577014788e+02 6.696765618749604965e-01 -7.607500000000489315e+00 4.000000000000000000e+02 -9.290602516931392074e+02 -9.426604659798309740e+02 7.199999999999999734e-01
-9.414900020539362231e+02 3.547959899494610991e-01 -7.610000000000489706e+00 4.000000000000000000e+02 -9.284374731977077317e+02 -9.420401874843995529e+02 8.149999999999999467e-01
-9.410345774108910746e+02 3.979228784699151977e-01 -7.612500000000490097e+00 4.000000000000000000e+02 -9.279164914333700835e+02 -9.415217057200618456e+02 8.000000000000000444e-01
-9.405556213518423192e+02 5.916216050930603876e-01 -7.615000000000490488e+00 4.000000000000000000e+02 -9.277461069264811613e+02 -9.413538212131729779e+02 1.405000000000000027e+00
-9.401839622503034661e+02 6.794187373485923720e-01 -7.617500000000490878e+00 4.000000000000000000e+02 -9.237386819402621541e+02 -9.373488962269539115e+02 2.849999999999999756e-01
-9.372918406497427668e+02 1.709266554773311686e+00 -7.620000000000491269e+00 4.000000000000000000e+02 -9.234003129975516231e+02 -9.370130272842434351e+02 1.649999999999999911e+00
-9.364496009867646080e+02 1.745487574796047880e+00 -7.622500000000491660e+00 4.000000000000000000e+02 -9.219415394504210326e+02 -9.355567537371127855e+02 3.850000000000000089e-01
-9.352135270941655563e+02 2.296667670020741792e+00 -7.625000000000492051e+00 4.000000000000000000e+02 -9.209395740156146530e+02 -9.345572883023064605e+02 1.655000000000000027e+00
-9.341393684242550535e+02 2.158835427749844271e+00 -7.627500000000492442e+00 4.000000000000000000e+02 -9.202271214082009010e+02 -9.338473356948927631e+02 1.709999999999999964e+00
-9.332895821569459258e+02 1.160970217721947639e+00 -7.630000000000492832e+00 4.000000000000000000e+02 -9.200462229152838063e+02 -9.336689372019756092e+02 9.150000000000000355e-01
-9.327682305593540377e+02 6.249630277947479939e-01 -7.632500000000493223e+00 4.000000000000000000e+02 -9.175818181841940486e+02 -9.312070324708859062e+02 1.729999999999999982e+00
-9.310165076031478293e+02 1.147967951643528828e+00 -7.635000000000493614e+00 4.000000000000000000e+02 -9.173498964354015470e+02 -9.309776107220933454e+02 1.489999999999999991e+00
-9.303037228730621564e+02 1.358541679355726561e+00 -7.637500000000494005e+00 4.000000000000000000e+02 -9.159463058139589293e+02 -9.295765201006507823e+02 3.500000000000000333e-02
-9.291822784834008644e+02 1.149364780278040898e+00 -7.640000000000494396e+00 4.000000000000000000e+02 -9.152143911679775101e+02 -9.288471054546693040e+02 1.804999999999999938e+00
-9.283075674121694192e+02 9.439042304703352260e-01 -7.642500000000494786e+00 4.000000000000000000e+02 -9.121808241707357183e+02 -9.258160384574275668e+02 7.149999999999999689e-01
-9.257365036037527943e+02 2.191312414325256697e+00 -7.645000000000495177e+00 4.000000000000000000e+02 -9.121271353458274689e+02 -9.257648496325192582e+02 1.479999999999999982e+00
-9.250574290037700393e+02 2.025784079284794981e+00 -7.647500000000495568e+00 4.000000000000000000e+02 -9.117715582391061844e+02 -9.254117725257980283e+02 1.725000000000000089e+00
-9.245258400970784578e+02 1.554992140273860235e+00 -7.650000000000495959e+00 4.000000000000000000e+02 -9.106835680258450338e+02 -9.243262823125368186e+02 7.299999999999999822e-01
-9.237279443485881529e+02 1.662545539622127366e+00 -7.652500000000496350e+00 4.000000000000000000e+02 -9.106606661543401060e+02 -9.243058804410319453e+02 7.149999999999999689e-01
-9.232825823852191434e+02 1.127952921327236568e+00 -7.655000000000496740e+00 4.000000000000000000e+02 -9.102343932978488965e+02 -9.238821075845406767e+02 9.100000000000000311e-01
-9.228449261663178049e+02 1.112426836276959374e+00 -7.657500000000497131e+00 4.000000000000000000e+02 -9.088066677865923566e+02 -9.224568820732841914e+02 9.549999999999999600e-01
-9.219390515825858756e+02 9.675349292395736267e-01 -7.660000000000497522e+00 4.000000000000000000e+02 -9.061819527402517451e+02 -9.198346670269435208e+02 7.600000000000000089e-01
-9.197196249116620947e+02 1.254047488675411604e+00 -7.662500000000497913e+00 4.000000000000000000e+02 -9.048761241483266531e+02 -9.185313384350184833e+02 5.949999999999999734e-01
-9.182653323475957450e+02 1.460110934979059749e+00 -7.665000000000498304e+00 4.000000000000000000e+02 -9.045856608698123864e+02 -9.182433751565041575e+02 2.600000000000000089e-01
-9.175611463079204668e+02 1.001090777490364347e+00 -7.667500000000498694e+00 4.000000000000000000e+02 -9.039472617441324473e+02 -9.176074760308242730e+02 4.699999999999999734e-01
-9.168908957074019099e+02 7.567785498774286523e-01 -7.670000000000499085e+00 4.000000000000000000e+02 -9.037955527325227649e+02 -9.174582670192145315e+02 6.949999999999999512e-01
-9.164417238197896722e+02 5.789373153150062512e-01 -7.672500000000499476e+00 4.000000000000000000e+02 -9.021236536822277685e+02 -9.157888679689195897e+02 1.699999999999999956e+00
-9.153697912415054816e+02 9.733155993153375096e-01 -7.675000000000499867e+00 4.000000000000000000e+02 -8.992726468218334048e+02 -9.129403611085251669e+02 5.000000000000000104e-03
-9.128559399851944818e+02 1.727116957651025464e+00 -7.677500000000500258e+00 4.000000000000000000e+02 -8.981224695646034206e+02 -9.117926838512952372e+02 9.799999999999999822e-01
-9.114960448582421577e+02 1.184336255356007728e+00 -7.680000000000500648e+00 4.000000000000000000e+02 -8.979023022335306905e+02 -9.115750165202225617e+02 1.489999999999999991e+00
-9.108416041457378469e+02 1.040145599906577845e+00 -7.682500000000501039e+00 4.000000000000000000e+02 -8.975836153804217474e+02 -9.112588296671135595e+02 8.000000000000000444e-01
-9.103354661034968558e+02 1.025783370657324278e+00 -7.685000000000501430e+00 4.000000000000000000e+02 -8.963489466705316318e+02 -9.100266609572234984e+02 1.439999999999999947e+00
-9.094760433363119319e+02 1.062366609559156849e+00 -7.687500000000501821e+00 4.000000000000000000e+02 -8.960681815177894123e+02 -9.097483958044812198e+02 1.709999999999999964e+00
-9.089098289221150253e+02 4.151645723754439077e-01 -7.690000000000502212e+00 4.000000000000000000e+02 -8.958836423992393065e+02 -9.095663566859311686e+02 9.350000000000000533e-01
-9.084920077431653453e+02 4.463065554823326675e-01 -7.692500000000502602e+00 4.000000000000000000e+02 -8.929041617854702508e+02 -9.065893760721620538e+02 1.675000000000000044e+00
